SENSE daaa 1 24-04-2019 09:20:30.822 T: 32.1983985900879 [C]; A:[20, -36, 248]; H: 58.239501953125
SENSE daaa 200 24-04-2019 09:21:36.538 T: 32.5103988647461 [C]; A:[22, -46, 246]; H: 56.73651123046875
SENSE daab 198 24-04-2019 09:21:36.537 T: 32.8223991394043 [C]; A:[-24, -22, 230]; H: 59.04058837890625
SENSE daac 198 24-04-2019 09:21:36.533 T: 28.76639938354492 [C]; A:[236, 84, 20]; H: 65.99859619140625
SENSE daad 198 24-04-2019 09:21:36.530 T: 29.95199966430664 [C]; A:[0, 64, 232]; H: 65.868896484375
SENSE daaa 201 24-04-2019 09:21:36.868 T: 32.5103988647461 [C]; A:[26, -48, 240]; H: 56.70599365234375
SENSE daab 199 24-04-2019 09:21:36.868 T: 32.7599983215332 [C]; A:[-22, -20, 234]; H: 59.04058837890625
SENSE daac 199 24-04-2019 09:21:36.867 T: 28.76639938354492 [C]; A:[238, 80, 24]; H: 66.02911376953125
SENSE daad 199 24-04-2019 09:21:36.865 T: 29.95199966430664 [C]; A:[0, 62, 234]; H: 65.8994140625
SENSE daaa 202 24-04-2019 09:21:37.203 T: 32.5103988647461 [C]; A:[20, -44, 240]; H: 56.70599365234375
SENSE daab 200 24-04-2019 09:21:37.202 T: 32.8223991394043 [C]; A:[-16, -20, 226]; H: 59.07110595703125
SENSE daac 200 24-04-2019 09:21:37.200 T: 28.76639938354492 [C]; A:[240, 76, 28]; H: 66.05963134765625
SENSE daad 200 24-04-2019 09:21:37.198 T: 29.95199966430664 [C]; A:[0, 60, 226]; H: 65.929931640625
SENSE daaa 203 24-04-2019 09:21:37.534 T: 32.5103988647461 [C]; A:[18, -46, 250]; H: 56.70599365234375
SENSE daab 201 24-04-2019 09:21:37.532 T: 32.8223991394043 [C]; A:[-16, -30, 224]; H: 59.07110595703125
SENSE daac 201 24-04-2019 09:21:37.530 T: 28.76639938354492 [C]; A:[238, 86, 20]; H: 66.09014892578125
SENSE daad 201 24-04-2019 09:21:37.528 T: 29.95199966430664 [C]; A:[0, 62, 230]; H: 65.929931640625
SENSE daaa 204 24-04-2019 09:21:37.866 T: 32.5103988647461 [C]; A:[26, -46, 246]; H: 56.70599365234375
SENSE daab 202 24-04-2019 09:21:37.866 T: 32.8223991394043 [C]; A:[-22, -22, 232]; H: 59.07110595703125
SENSE daac 202 24-04-2019 09:21:37.864 T: 28.76639938354492 [C]; A:[236, 80, 24]; H: 66.12066650390625
SENSE daad 202 24-04-2019 09:21:37.861 T: 29.95199966430664 [C]; A:[0, 60, 230]; H: 65.96044921875
SENSE daaa 205 24-04-2019 09:21:38.197 T: 32.5103988647461 [C]; A:[22, -46, 242]; H: 56.70599365234375
SENSE daab 203 24-04-2019 09:21:38.196 T: 32.8223991394043 [C]; A:[-20, -18, 230]; H: 59.07110595703125
SENSE daac 203 24-04-2019 09:21:38.193 T: 28.70399856567382 [C]; A:[242, 82, 24]; H: 66.12066650390625
SENSE daad 203 24-04-2019 09:21:38.193 T: 29.95199966430664 [C]; A:[0, 64, 232]; H: 65.990966796875
SENSE daaa 206 24-04-2019 09:21:38.531 T: 32.5103988647461 [C]; A:[22, -46, 240]; H: 56.67547607421875
SENSE daab 204 24-04-2019 09:21:38.531 T: 32.8223991394043 [C]; A:[-20, -22, 232]; H: 59.10162353515625
SENSE daac 204 24-04-2019 09:21:38.528 T: 28.76639938354492 [C]; A:[238, 84, 22]; H: 66.15118408203125
SENSE daad 204 24-04-2019 09:21:38.526 T: 29.95199966430664 [C]; A:[0, 62, 224]; H: 65.990966796875
SENSE daaa 207 24-04-2019 09:21:38.864 T: 32.5103988647461 [C]; A:[24, -40, 246]; H: 56.67547607421875
SENSE daab 205 24-04-2019 09:21:38.864 T: 32.8223991394043 [C]; A:[-18, -22, 230]; H: 59.10162353515625
SENSE daac 205 24-04-2019 09:21:38.862 T: 28.70399856567382 [C]; A:[234, 86, 22]; H: 66.15118408203125
SENSE daad 205 24-04-2019 09:21:38.861 T: 29.95199966430664 [C]; A:[0, 64, 230]; H: 65.990966796875
SENSE daaa 208 24-04-2019 09:21:39.199 T: 32.5103988647461 [C]; A:[26, -44, 244]; H: 56.67547607421875
SENSE daab 206 24-04-2019 09:21:39.199 T: 32.8223991394043 [C]; A:[-18, -18, 228]; H: 59.10162353515625
SENSE daac 206 24-04-2019 09:21:39.196 T: 28.76639938354492 [C]; A:[240, 78, 24]; H: 66.18170166015625
SENSE daad 206 24-04-2019 09:21:39.195 T: 29.95199966430664 [C]; A:[0, 62, 230]; H: 66.021484375
SENSE daaa 209 24-04-2019 09:21:39.533 T: 32.5103988647461 [C]; A:[24, -46, 242]; H: 56.67547607421875
SENSE daab 207 24-04-2019 09:21:39.534 T: 32.8847999572754 [C]; A:[-22, -18, 232]; H: 59.13214111328125
SENSE daac 207 24-04-2019 09:21:39.532 T: 28.76639938354492 [C]; A:[238, 80, 24]; H: 66.15118408203125
SENSE daad 207 24-04-2019 09:21:39.531 T: 29.95199966430664 [C]; A:[4, 62, 228]; H: 66.052001953125
SENSE daaa 210 24-04-2019 09:21:39.868 T: 32.5103988647461 [C]; A:[24, -42, 248]; H: 56.67547607421875
SENSE daab 208 24-04-2019 09:21:39.867 T: 32.8223991394043 [C]; A:[-16, -22, 232]; H: 59.13214111328125
SENSE daac 208 24-04-2019 09:21:39.865 T: 28.76639938354492 [C]; A:[238, 82, 24]; H: 66.15118408203125
SENSE daad 208 24-04-2019 09:21:39.863 T: 30.0143985748291 [C]; A:[0, 60, 228]; H: 66.052001953125
SENSE daaa 211 24-04-2019 09:21:40.201 T: 32.5103988647461 [C]; A:[24, -44, 246]; H: 56.67547607421875
SENSE daab 209 24-04-2019 09:21:40.201 T: 32.8847999572754 [C]; A:[-24, -22, 226]; H: 59.13214111328125
SENSE daac 209 24-04-2019 09:21:40.197 T: 28.76639938354492 [C]; A:[238, 80, 24]; H: 66.12066650390625
SENSE daad 209 24-04-2019 09:21:40.195 T: 30.0143985748291 [C]; A:[0, 60, 224]; H: 66.052001953125
SENSE daaa 212 24-04-2019 09:21:40.531 T: 32.447998046875 [C]; A:[26, -44, 248]; H: 56.67547607421875
SENSE daab 210 24-04-2019 09:21:40.531 T: 32.8847999572754 [C]; A:[-22, -18, 224]; H: 59.13214111328125
SENSE daac 210 24-04-2019 09:21:40.527 T: 28.76639938354492 [C]; A:[232, 86, 26]; H: 66.12066650390625
SENSE daad 210 24-04-2019 09:21:40.524 T: 29.95199966430664 [C]; A:[0, 60, 226]; H: 66.052001953125
SENSE daaa 213 24-04-2019 09:21:40.860 T: 32.5103988647461 [C]; A:[24, -42, 242]; H: 56.67547607421875
SENSE daab 211 24-04-2019 09:21:40.859 T: 32.8223991394043 [C]; A:[-22, -20, 228]; H: 59.10162353515625
SENSE daac 211 24-04-2019 09:21:40.856 T: 28.76639938354492 [C]; A:[238, 86, 28]; H: 66.09014892578125
SENSE daad 211 24-04-2019 09:21:40.854 T: 30.0143985748291 [C]; A:[-4, 60, 232]; H: 66.052001953125
SENSE daaa 214 24-04-2019 09:21:41.192 T: 32.447998046875 [C]; A:[22, -42, 240]; H: 56.67547607421875
SENSE daab 212 24-04-2019 09:21:41.192 T: 32.8223991394043 [C]; A:[-24, -20, 230]; H: 59.10162353515625
SENSE daac 212 24-04-2019 09:21:41.190 T: 28.76639938354492 [C]; A:[238, 80, 30]; H: 66.05963134765625
SENSE daad 212 24-04-2019 09:21:41.188 T: 29.95199966430664 [C]; A:[0, 60, 228]; H: 66.021484375
SENSE daaa 215 24-04-2019 09:21:41.525 T: 32.5103988647461 [C]; A:[24, -46, 242]; H: 56.67547607421875
SENSE daab 213 24-04-2019 09:21:41.523 T: 32.8223991394043 [C]; A:[-20, -26, 224]; H: 59.10162353515625
SENSE daac 213 24-04-2019 09:21:41.519 T: 28.76639938354492 [C]; A:[234, 80, 26]; H: 66.02911376953125
SENSE daad 213 24-04-2019 09:21:41.517 T: 29.95199966430664 [C]; A:[-4, 60, 230]; H: 65.990966796875
SENSE daaa 216 24-04-2019 09:21:41.853 T: 32.447998046875 [C]; A:[18, -44, 236]; H: 56.67547607421875
SENSE daab 214 24-04-2019 09:21:41.853 T: 32.8223991394043 [C]; A:[-20, -20, 234]; H: 59.07110595703125
SENSE daac 214 24-04-2019 09:21:41.850 T: 28.76639938354492 [C]; A:[238, 80, 26]; H: 65.99859619140625
SENSE daad 214 24-04-2019 09:21:41.847 T: 29.95199966430664 [C]; A:[0, 60, 230]; H: 65.96044921875
SENSE daaa 217 24-04-2019 09:21:42.183 T: 32.5103988647461 [C]; A:[22, -46, 242]; H: 56.67547607421875
SENSE daab 215 24-04-2019 09:21:42.181 T: 32.8223991394043 [C]; A:[-22, -20, 230]; H: 59.07110595703125
SENSE daac 215 24-04-2019 09:21:42.179 T: 28.76639938354492 [C]; A:[236, 82, 28]; H: 65.99859619140625
SENSE daad 215 24-04-2019 09:21:42.177 T: 29.88959884643554 [C]; A:[0, 64, 234]; H: 65.929931640625
SENSE daaa 218 24-04-2019 09:21:42.517 T: 32.5103988647461 [C]; A:[18, -40, 240]; H: 56.67547607421875
SENSE daab 216 24-04-2019 09:21:42.516 T: 32.7599983215332 [C]; A:[-20, -24, 230]; H: 59.07110595703125
SENSE daac 216 24-04-2019 09:21:42.514 T: 28.76639938354492 [C]; A:[236, 84, 22]; H: 65.96807861328125
SENSE daad 216 24-04-2019 09:21:42.513 T: 29.95199966430664 [C]; A:[0, 62, 224]; H: 65.929931640625
SENSE daaa 219 24-04-2019 09:21:42.850 T: 32.5103988647461 [C]; A:[20, -44, 246]; H: 56.70599365234375
SENSE daab 217 24-04-2019 09:21:42.848 T: 32.7599983215332 [C]; A:[-18, -22, 236]; H: 59.07110595703125
SENSE daac 217 24-04-2019 09:21:42.845 T: 28.76639938354492 [C]; A:[234, 82, 24]; H: 65.96807861328125
SENSE daad 217 24-04-2019 09:21:42.843 T: 29.95199966430664 [C]; A:[0, 64, 228]; H: 65.96044921875
SENSE daaa 220 24-04-2019 09:21:43.180 T: 32.5103988647461 [C]; A:[24, -46, 244]; H: 56.70599365234375
SENSE daab 218 24-04-2019 09:21:43.180 T: 32.7599983215332 [C]; A:[-20, -16, 226]; H: 59.04058837890625
SENSE daac 218 24-04-2019 09:21:43.179 T: 28.76639938354492 [C]; A:[240, 84, 26]; H: 65.93756103515625
SENSE daad 218 24-04-2019 09:21:43.178 T: 29.95199966430664 [C]; A:[0, 64, 228]; H: 65.96044921875
SENSE daaa 221 24-04-2019 09:21:43.513 T: 32.5103988647461 [C]; A:[22, -44, 240]; H: 56.73651123046875
SENSE daab 219 24-04-2019 09:21:43.512 T: 32.7599983215332 [C]; A:[-20, -20, 226]; H: 59.04058837890625
SENSE daac 219 24-04-2019 09:21:43.509 T: 28.76639938354492 [C]; A:[238, 80, 24]; H: 65.93756103515625
SENSE daad 219 24-04-2019 09:21:43.508 T: 29.95199966430664 [C]; A:[-6, 64, 228]; H: 65.96044921875
SENSE daaa 222 24-04-2019 09:21:43.845 T: 32.5103988647461 [C]; A:[22, -48, 244]; H: 56.73651123046875
SENSE daab 220 24-04-2019 09:21:43.845 T: 32.7599983215332 [C]; A:[-14, -26, 224]; H: 59.04058837890625
SENSE daac 220 24-04-2019 09:21:43.841 T: 28.76639938354492 [C]; A:[236, 82, 30]; H: 65.93756103515625
SENSE daad 220 24-04-2019 09:21:43.839 T: 29.95199966430664 [C]; A:[0, 60, 234]; H: 65.96044921875
SENSE daaa 223 24-04-2019 09:21:44.180 T: 32.5103988647461 [C]; A:[22, -44, 240]; H: 56.76702880859375
SENSE daab 221 24-04-2019 09:21:44.181 T: 32.7599983215332 [C]; A:[-20, -20, 230]; H: 59.04058837890625
SENSE daac 221 24-04-2019 09:21:44.188 T: 28.76639938354492 [C]; A:[234, 86, 24]; H: 65.93756103515625
SENSE daad 221 24-04-2019 09:21:44.180 T: 29.95199966430664 [C]; A:[0, 64, 228]; H: 65.96044921875
SENSE daaa 224 24-04-2019 09:21:44.519 T: 32.5103988647461 [C]; A:[24, -40, 242]; H: 56.88909912109375
SENSE daab 222 24-04-2019 09:21:44.518 T: 32.7599983215332 [C]; A:[-16, -22, 220]; H: 59.04058837890625
SENSE daac 222 24-04-2019 09:21:44.515 T: 28.76639938354492 [C]; A:[232, 78, 26]; H: 65.93756103515625
SENSE daad 222 24-04-2019 09:21:44.512 T: 29.95199966430664 [C]; A:[-4, 62, 236]; H: 65.96044921875
SENSE daaa 225 24-04-2019 09:21:44.850 T: 32.5103988647461 [C]; A:[24, -46, 248]; H: 56.9425048828125
SENSE daab 223 24-04-2019 09:21:44.852 T: 32.7599983215332 [C]; A:[-18, -18, 222]; H: 59.04058837890625
SENSE daac 223 24-04-2019 09:21:44.850 T: 28.76639938354492 [C]; A:[238, 82, 22]; H: 65.93756103515625
SENSE daad 223 24-04-2019 09:21:44.848 T: 30.0143985748291 [C]; A:[0, 58, 224]; H: 65.96044921875
SENSE daaa 226 24-04-2019 09:21:45.185 T: 32.5103988647461 [C]; A:[24, -42, 246]; H: 57.0340576171875
SENSE daab 224 24-04-2019 09:21:45.183 T: 32.7599983215332 [C]; A:[-20, -16, 230]; H: 58.97955322265625
SENSE daac 224 24-04-2019 09:21:45.180 T: 28.76639938354492 [C]; A:[238, 78, 26]; H: 65.96807861328125
SENSE daad 224 24-04-2019 09:21:45.179 T: 29.95199966430664 [C]; A:[0, 54, 230]; H: 65.96044921875
SENSE daaa 227 24-04-2019 09:21:45.515 T: 32.447998046875 [C]; A:[20, -42, 238]; H: 57.0950927734375
SENSE daab 225 24-04-2019 09:21:45.516 T: 32.6975975036621 [C]; A:[-16, -18, 230]; H: 58.97955322265625
SENSE daac 225 24-04-2019 09:21:45.514 T: 28.76639938354492 [C]; A:[238, 82, 24]; H: 65.93756103515625
SENSE daad 225 24-04-2019 09:21:45.513 T: 29.95199966430664 [C]; A:[0, 62, 224]; H: 65.96044921875
SENSE daaa 228 24-04-2019 09:21:45.849 T: 32.5103988647461 [C]; A:[22, -46, 248]; H: 57.1866455078125
SENSE daab 226 24-04-2019 09:21:45.848 T: 32.6975975036621 [C]; A:[-18, -22, 230]; H: 58.97955322265625
SENSE daac 226 24-04-2019 09:21:45.846 T: 28.76639938354492 [C]; A:[236, 84, 22]; H: 65.93756103515625
SENSE daad 226 24-04-2019 09:21:45.845 T: 29.95199966430664 [C]; A:[-8, 64, 232]; H: 65.96044921875
SENSE daaa 229 24-04-2019 09:21:46.182 T: 32.5103988647461 [C]; A:[22, -46, 242]; H: 57.2476806640625
SENSE daab 227 24-04-2019 09:21:46.180 T: 32.6975975036621 [C]; A:[-18, -22, 234]; H: 58.97955322265625
SENSE daac 227 24-04-2019 09:21:46.178 T: 28.76639938354492 [C]; A:[240, 80, 20]; H: 65.99859619140625
SENSE daad 227 24-04-2019 09:21:46.177 T: 29.95199966430664 [C]; A:[0, 60, 230]; H: 65.990966796875
SENSE daaa 230 24-04-2019 09:21:46.515 T: 32.5103988647461 [C]; A:[18, -44, 242]; H: 57.2781982421875
SENSE daab 228 24-04-2019 09:21:46.514 T: 32.6975975036621 [C]; A:[-20, -22, 226]; H: 58.97955322265625
SENSE daac 228 24-04-2019 09:21:46.519 T: 28.76639938354492 [C]; A:[234, 86, 20]; H: 65.99859619140625
SENSE daad 228 24-04-2019 09:21:46.516 T: 29.95199966430664 [C]; A:[-4, 56, 226]; H: 65.990966796875
SENSE daaa 231 24-04-2019 09:21:46.854 T: 32.447998046875 [C]; A:[24, -40, 240]; H: 57.3087158203125
SENSE daab 229 24-04-2019 09:21:46.855 T: 32.6975975036621 [C]; A:[-18, -22, 224]; H: 59.00244140625
SENSE daac 229 24-04-2019 09:21:46.853 T: 28.76639938354492 [C]; A:[234, 80, 28]; H: 65.99859619140625
SENSE daad 229 24-04-2019 09:21:46.853 T: 29.95199966430664 [C]; A:[0, 60, 224]; H: 65.990966796875
SENSE daaa 232 24-04-2019 09:21:47.192 T: 32.5103988647461 [C]; A:[22, -44, 242]; H: 57.3697509765625
SENSE daab 230 24-04-2019 09:21:47.193 T: 32.6975975036621 [C]; A:[-18, -22, 232]; H: 59.00244140625
SENSE daac 230 24-04-2019 09:21:47.191 T: 28.82879829406738 [C]; A:[238, 82, 26]; H: 65.99859619140625
SENSE daad 230 24-04-2019 09:21:47.190 T: 29.95199966430664 [C]; A:[-4, 62, 228]; H: 65.990966796875
SENSE daaa 233 24-04-2019 09:21:47.531 T: 32.5103988647461 [C]; A:[20, -46, 240]; H: 57.45367431640625
SENSE daab 231 24-04-2019 09:21:47.531 T: 32.6975975036621 [C]; A:[-16, -20, 228]; H: 59.00244140625
SENSE daac 231 24-04-2019 09:21:47.528 T: 28.82879829406738 [C]; A:[238, 82, 28]; H: 66.05963134765625
SENSE daad 231 24-04-2019 09:21:47.525 T: 29.95199966430664 [C]; A:[0, 64, 224]; H: 65.990966796875
SENSE daaa 234 24-04-2019 09:21:47.861 T: 32.447998046875 [C]; A:[18, -40, 242]; H: 57.57574462890625
SENSE daab 232 24-04-2019 09:21:47.860 T: 32.63520050048828 [C]; A:[-18, -26, 224]; H: 59.032958984375
SENSE daac 232 24-04-2019 09:21:47.856 T: 28.76639938354492 [C]; A:[238, 86, 28]; H: 66.02911376953125
SENSE daad 232 24-04-2019 09:21:47.854 T: 29.95199966430664 [C]; A:[0, 62, 228]; H: 65.990966796875
SENSE daaa 235 24-04-2019 09:21:48.191 T: 32.5103988647461 [C]; A:[22, -44, 246]; H: 57.66729736328125
SENSE daab 233 24-04-2019 09:21:48.192 T: 32.6975975036621 [C]; A:[-16, -20, 226]; H: 59.032958984375
SENSE daac 233 24-04-2019 09:21:48.190 T: 28.76639938354492 [C]; A:[240, 78, 20]; H: 66.05963134765625
SENSE daad 233 24-04-2019 09:21:48.186 T: 29.95199966430664 [C]; A:[2, 62, 228]; H: 66.021484375
SENSE daaa 236 24-04-2019 09:21:48.522 T: 32.447998046875 [C]; A:[24, -50, 240]; H: 57.75885009765625
SENSE daab 234 24-04-2019 09:21:48.521 T: 32.6975975036621 [C]; A:[-20, -22, 226]; H: 59.032958984375
SENSE daac 234 24-04-2019 09:21:48.517 T: 28.76639938354492 [C]; A:[234, 86, 18]; H: 66.09014892578125
SENSE daad 234 24-04-2019 09:21:48.514 T: 29.95199966430664 [C]; A:[0, 58, 218]; H: 66.021484375
SENSE daaa 237 24-04-2019 09:21:48.851 T: 32.5103988647461 [C]; A:[20, -46, 242]; H: 57.8427734375
SENSE daab 235 24-04-2019 09:21:48.851 T: 32.6975975036621 [C]; A:[-20, -20, 224]; H: 59.0634765625
SENSE daac 235 24-04-2019 09:21:48.850 T: 28.76639938354492 [C]; A:[236, 86, 24]; H: 66.09014892578125
SENSE daad 235 24-04-2019 09:21:48.849 T: 29.95199966430664 [C]; A:[0, 62, 234]; H: 66.052001953125
SENSE daaa 238 24-04-2019 09:21:49.188 T: 32.5103988647461 [C]; A:[22, -42, 248]; H: 57.90380859375
SENSE daab 236 24-04-2019 09:21:49.187 T: 32.6975975036621 [C]; A:[-22, -20, 226]; H: 59.0634765625
SENSE daac 236 24-04-2019 09:21:49.183 T: 28.76639938354492 [C]; A:[234, 86, 26]; H: 66.15118408203125
SENSE daad 236 24-04-2019 09:21:49.181 T: 29.95199966430664 [C]; A:[0, 62, 228]; H: 66.052001953125
SENSE daaa 239 24-04-2019 09:21:49.516 T: 32.5103988647461 [C]; A:[24, -48, 246]; H: 57.96484375
SENSE daab 237 24-04-2019 09:21:49.515 T: 32.6975975036621 [C]; A:[-20, -24, 232]; H: 59.0634765625
SENSE daac 237 24-04-2019 09:21:49.513 T: 28.76639938354492 [C]; A:[240, 78, 24]; H: 66.113037109375
SENSE daad 237 24-04-2019 09:21:49.512 T: 29.95199966430664 [C]; A:[0, 62, 228]; H: 66.052001953125
SENSE daaa 240 24-04-2019 09:21:49.849 T: 32.57279968261718 [C]; A:[22, -42, 240]; H: 57.995361328125
SENSE daab 238 24-04-2019 09:21:49.847 T: 32.6975975036621 [C]; A:[-18, -22, 226]; H: 59.093994140625
SENSE daac 238 24-04-2019 09:21:49.845 T: 28.76639938354492 [C]; A:[240, 80, 26]; H: 66.1435546875
SENSE daad 238 24-04-2019 09:21:49.844 T: 29.95199966430664 [C]; A:[0, 62, 230]; H: 66.052001953125
SENSE daaa 241 24-04-2019 09:21:50.181 T: 32.447998046875 [C]; A:[22, -44, 244]; H: 58.0869140625
SENSE daab 239 24-04-2019 09:21:50.181 T: 32.6975975036621 [C]; A:[-16, -26, 226]; H: 59.093994140625
SENSE daac 239 24-04-2019 09:21:50.177 T: 28.76639938354492 [C]; A:[240, 80, 24]; H: 66.1435546875
SENSE daad 239 24-04-2019 09:21:50.175 T: 29.95199966430664 [C]; A:[0, 60, 230]; H: 66.052001953125
SENSE daaa 242 24-04-2019 09:21:50.513 T: 32.5103988647461 [C]; A:[20, -44, 242]; H: 58.178466796875
SENSE daab 240 24-04-2019 09:21:50.514 T: 32.6975975036621 [C]; A:[-18, -26, 236]; H: 59.155029296875
SENSE daac 240 24-04-2019 09:21:50.513 T: 28.76639938354492 [C]; A:[236, 82, 22]; H: 66.1435546875
SENSE daad 240 24-04-2019 09:21:50.512 T: 29.95199966430664 [C]; A:[-6, 62, 230]; H: 66.021484375
SENSE daaa 243 24-04-2019 09:21:50.850 T: 32.5103988647461 [C]; A:[22, -42, 250]; H: 58.23187255859375
SENSE daab 241 24-04-2019 09:21:50.851 T: 32.6975975036621 [C]; A:[-16, -24, 230]; H: 59.155029296875
SENSE daac 241 24-04-2019 09:21:50.853 T: 28.76639938354492 [C]; A:[238, 80, 22]; H: 66.113037109375
SENSE daad 241 24-04-2019 09:21:50.852 T: 30.0143985748291 [C]; A:[0, 64, 226]; H: 66.021484375
SENSE daaa 244 24-04-2019 09:21:51.190 T: 32.5103988647461 [C]; A:[20, -42, 242]; H: 58.29290771484375
SENSE daab 242 24-04-2019 09:21:51.190 T: 32.6975975036621 [C]; A:[-16, -22, 226]; H: 59.155029296875
SENSE daac 242 24-04-2019 09:21:51.192 T: 28.70399856567382 [C]; A:[238, 86, 24]; H: 66.113037109375
SENSE daad 242 24-04-2019 09:21:51.183 T: 30.0143985748291 [C]; A:[0, 64, 224]; H: 65.990966796875
SENSE daaa 245 24-04-2019 09:21:51.519 T: 32.5103988647461 [C]; A:[20, -44, 246]; H: 58.35394287109375
SENSE daab 243 24-04-2019 09:21:51.517 T: 32.7599983215332 [C]; A:[-16, -22, 226]; H: 59.155029296875
SENSE daac 243 24-04-2019 09:21:51.515 T: 28.76639938354492 [C]; A:[236, 80, 26]; H: 66.09014892578125
SENSE daad 243 24-04-2019 09:21:51.512 T: 29.95199966430664 [C]; A:[0, 60, 230]; H: 65.990966796875
SENSE daaa 246 24-04-2019 09:21:51.849 T: 32.5103988647461 [C]; A:[24, -44, 250]; H: 58.38446044921875
SENSE daab 244 24-04-2019 09:21:51.849 T: 32.6975975036621 [C]; A:[-18, -20, 222]; H: 59.155029296875
SENSE daac 244 24-04-2019 09:21:51.848 T: 28.76639938354492 [C]; A:[236, 78, 24]; H: 66.09014892578125
SENSE daad 244 24-04-2019 09:21:51.846 T: 30.0143985748291 [C]; A:[2, 60, 232]; H: 65.990966796875
SENSE daaa 247 24-04-2019 09:21:52.183 T: 32.57279968261718 [C]; A:[20, -44, 250]; H: 58.35394287109375
SENSE daab 245 24-04-2019 09:21:52.183 T: 32.6975975036621 [C]; A:[-18, -20, 232]; H: 59.155029296875
SENSE daac 245 24-04-2019 09:21:52.179 T: 28.76639938354492 [C]; A:[238, 80, 26]; H: 66.09014892578125
SENSE daad 245 24-04-2019 09:21:52.177 T: 29.95199966430664 [C]; A:[0, 60, 238]; H: 65.990966796875
SENSE daaa 248 24-04-2019 09:21:52.513 T: 32.5103988647461 [C]; A:[24, -48, 240]; H: 58.32342529296875
SENSE daab 246 24-04-2019 09:21:52.515 T: 32.6975975036621 [C]; A:[-22, -18, 228]; H: 59.155029296875
SENSE daac 246 24-04-2019 09:21:52.511 T: 28.76639938354492 [C]; A:[236, 86, 20]; H: 66.12066650390625
SENSE daad 246 24-04-2019 09:21:52.509 T: 29.95199966430664 [C]; A:[0, 60, 230]; H: 65.990966796875
SENSE daaa 249 24-04-2019 09:21:52.846 T: 32.57279968261718 [C]; A:[22, -46, 242]; H: 58.26239013671875
SENSE daab 247 24-04-2019 09:21:52.846 T: 32.6975975036621 [C]; A:[-18, -14, 224]; H: 59.13214111328125
SENSE daac 247 24-04-2019 09:21:52.844 T: 28.76639938354492 [C]; A:[236, 82, 16]; H: 66.12066650390625
SENSE daad 247 24-04-2019 09:21:52.843 T: 30.0143985748291 [C]; A:[0, 58, 234]; H: 65.990966796875
SENSE daaa 250 24-04-2019 09:21:53.179 T: 32.5103988647461 [C]; A:[20, -44, 246]; H: 58.208984375
SENSE daab 248 24-04-2019 09:21:53.179 T: 32.7599983215332 [C]; A:[-14, -24, 230]; H: 59.13214111328125
SENSE daac 248 24-04-2019 09:21:53.177 T: 28.70399856567382 [C]; A:[234, 86, 24]; H: 66.15118408203125
SENSE daad 248 24-04-2019 09:21:53.176 T: 30.0143985748291 [C]; A:[0, 58, 228]; H: 65.990966796875
SENSE daaa 251 24-04-2019 09:21:53.515 T: 32.5103988647461 [C]; A:[24, -44, 250]; H: 58.208984375
SENSE daab 249 24-04-2019 09:21:53.515 T: 32.7599983215332 [C]; A:[-18, -22, 230]; H: 59.13214111328125
SENSE daac 249 24-04-2019 09:21:53.519 T: 28.76639938354492 [C]; A:[240, 84, 20]; H: 66.1435546875
SENSE daad 249 24-04-2019 09:21:53.510 T: 30.0143985748291 [C]; A:[0, 60, 230]; H: 65.990966796875
SENSE daaa 252 24-04-2019 09:21:53.848 T: 32.57279968261718 [C]; A:[24, -46, 238]; H: 58.208984375
SENSE daab 250 24-04-2019 09:21:53.848 T: 32.7599983215332 [C]; A:[-16, -24, 228]; H: 59.13214111328125
SENSE daac 250 24-04-2019 09:21:53.847 T: 28.76639938354492 [C]; A:[234, 80, 18]; H: 66.18170166015625
SENSE daad 250 24-04-2019 09:21:53.845 T: 30.0143985748291 [C]; A:[0, 62, 228]; H: 65.990966796875
SENSE daaa 253 24-04-2019 09:21:54.181 T: 32.5103988647461 [C]; A:[24, -44, 244]; H: 58.208984375
SENSE daab 251 24-04-2019 09:21:54.180 T: 32.7599983215332 [C]; A:[-22, -18, 224]; H: 59.13214111328125
SENSE daac 251 24-04-2019 09:21:54.179 T: 28.76639938354492 [C]; A:[236, 82, 26]; H: 66.20458984375
SENSE daad 251 24-04-2019 09:21:54.178 T: 30.0143985748291 [C]; A:[0, 54, 228]; H: 65.990966796875
SENSE daaa 254 24-04-2019 09:21:54.516 T: 32.5103988647461 [C]; A:[24, -44, 244]; H: 58.23187255859375
SENSE daab 252 24-04-2019 09:21:54.517 T: 32.6975975036621 [C]; A:[-22, -20, 228]; H: 59.10162353515625
SENSE daac 252 24-04-2019 09:21:54.515 T: 28.76639938354492 [C]; A:[238, 78, 28]; H: 66.20458984375
